,dyad_gameid,trial_num,turn_num,message_id,workerID,block,phrases,scene,tower,message_num,message,content,refExps,leftTarget,rightTarget,tower_pair,rep
114,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,10,7a658abe-1188-afa1-f660-ffd5119fc1c4,julia,1,red,0.0,0,5,"red 9,2",red,,L,C,L_C,1
115,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,10,7a658abe-1188-afa1-f660-ffd5119fc1c4,justin,1,red,0.0,0,5,"red 9,2",red,,L,C,L_C,1
116,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,12,68f49b51-f3fa-8613-90ed-41f464aba3f6,julia,1,red,0.0,0,6,"red 9,4",red,,L,C,L_C,1
117,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,12,68f49b51-f3fa-8613-90ed-41f464aba3f6,justin,1,red,0.0,0,6,"red 9,4",red,,L,C,L_C,1
118,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,14,7b777bf2-43f9-8cbd-179d-221d8e5f37fa,julia,1,blue,0.0,0,7,"blue 9,6
",blue,,L,C,L_C,1
119,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,14,7b777bf2-43f9-8cbd-179d-221d8e5f37fa,justin,1,blue,0.0,0,7,"blue 9,6
",blue,,L,C,L_C,1
120,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,0,4bf41e10-1c62-2f82-d081-3d923aca43f2,julia,1,blue,0.0,0,0,"blue 2,1",blue,,L,Pi,L_Pi,1
121,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,0,4bf41e10-1c62-2f82-d081-3d923aca43f2,justin,1,blue,0.0,0,0,"blue 2,1",blue,,L,Pi,L_Pi,1
122,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,2,181a218e-cfd6-4560-5c05-c1f3241d3e27,julia,1,blue,0.0,0,1,"blue 4,1",blue,,L,Pi,L_Pi,1
123,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,2,181a218e-cfd6-4560-5c05-c1f3241d3e27,justin,1,blue,0.0,0,1,"blue 4,1",blue,,L,Pi,L_Pi,1
124,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,4,0e8472a7-dd33-2379-a88f-58c1237d7b90,julia,1,red,0.0,0,2,"red 2,2
",red,,L,Pi,L_Pi,1
125,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,4,0e8472a7-dd33-2379-a88f-58c1237d7b90,justin,1,red,0.0,0,2,"red 2,2
",red,,L,Pi,L_Pi,1
126,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,6,96248805-2305-e6d3-aa61-353ad2b00078,julia,1,red,0.0,0,3,"red 2,4",red,,L,Pi,L_Pi,1
127,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,6,96248805-2305-e6d3-aa61-353ad2b00078,justin,1,red,0.0,0,3,"red 2,4",red,,L,Pi,L_Pi,1
128,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,8,0876daaa-01ce-5fc6-32d1-16fe8f08963c,julia,1,red,0.0,0,4,"red 8,1",red,,L,Pi,L_Pi,1
129,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,8,0876daaa-01ce-5fc6-32d1-16fe8f08963c,justin,1,red,0.0,0,4,"red 8,1",red,,L,Pi,L_Pi,1
130,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,10,b325442c-8eeb-3fd8-6783-b0c3dcae667e,julia,1,red,0.0,0,5,"red 11, 1",red,,L,Pi,L_Pi,1
131,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,10,b325442c-8eeb-3fd8-6783-b0c3dcae667e,justin,1,red,0.0,0,5,"red 11, 1",red,,L,Pi,L_Pi,1
132,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,12,b6d066f2-7d87-4566-9a0a-80bec15dfcfc,julia,1,blue,0.0,0,6,"blue 8, 3",blue,,L,Pi,L_Pi,1
133,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,12,b6d066f2-7d87-4566-9a0a-80bec15dfcfc,justin,1,blue,0.0,0,6,"blue 8, 3",blue,,L,Pi,L_Pi,1
134,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,14,79140a61-ee65-afeb-1b67-4518b0bf7f14,julia,1,blue,0.0,0,7,"blue 10, 3",blue,,L,Pi,L_Pi,1
135,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,14,79140a61-ee65-afeb-1b67-4518b0bf7f14,justin,1,blue,0.0,0,7,"blue 10, 3",blue,,L,Pi,L_Pi,1
136,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,0,c7afae8f-dfec-b2ae-58e7-60bf8f3e64f4,julia,1,blue,0.0,0,0,"blue 3,1",blue,,C,Pi,C_Pi,1
137,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,0,c7afae8f-dfec-b2ae-58e7-60bf8f3e64f4,justin,1,blue,0.0,0,0,"blue 3,1",blue,,C,Pi,C_Pi,1
138,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,2,af8c96a9-18f7-e499-df61-c53457d1d37c,julia,1,red,0.0,0,1,"red 3,2",red,,C,Pi,C_Pi,1
139,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,2,af8c96a9-18f7-e499-df61-c53457d1d37c,justin,1,red,0.0,0,1,"red 3,2",red,,C,Pi,C_Pi,1
140,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,4,7f6bf51b-3a05-c0b7-3ddf-55b2015128db,julia,1,red,0.0,0,2,another red on top of that one,red,,C,Pi,C_Pi,1
141,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,4,7f6bf51b-3a05-c0b7-3ddf-55b2015128db,justin,1,another red,0.0,0,2,another red on top of that one,another red,,C,Pi,C_Pi,1
142,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,6,4642cddb-4fbe-2aae-fbf7-0946d6ada066,julia,1,blue,0.0,0,3,"blue 3, 6",blue,,C,Pi,C_Pi,1
143,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,6,4642cddb-4fbe-2aae-fbf7-0946d6ada066,justin,1,blue,0.0,0,3,"blue 3, 6",blue,,C,Pi,C_Pi,1
144,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,8,5ad8712d-7ee1-a2a3-024b-fe48398071b1,julia,1,red,0.0,0,4,"red 8,1
",red,,C,Pi,C_Pi,1
145,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,8,5ad8712d-7ee1-a2a3-024b-fe48398071b1,justin,1,red,0.0,0,4,"red 8,1
",red,,C,Pi,C_Pi,1
146,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,10,ed3032ed-824c-6948-f474-b1a4f2684ee1,julia,1,red,0.0,0,5,"red 11, 1",red,,C,Pi,C_Pi,1
147,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,10,ed3032ed-824c-6948-f474-b1a4f2684ee1,justin,1,red,0.0,0,5,"red 11, 1",red,,C,Pi,C_Pi,1
148,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,12,4e051eea-13d7-2846-1777-6c3a57435d9c,julia,1,blue,0.0,0,6,"just like the last time with the blue blocks on top 8,3",blue,,C,Pi,C_Pi,1
149,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,12,4e051eea-13d7-2846-1777-6c3a57435d9c,justin,2,"last time, blue blocks",0.0,1,6,"just like the last time with the blue blocks on top 8,3",last time blue blocks,,C,Pi,C_Pi,1
150,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,14,bd2cdb8d-39eb-fa32-6c1b-681192dbd613,julia,0,,0.0,0,7,perfect,nan,,C,Pi,C_Pi,1
151,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,14,bd2cdb8d-39eb-fa32-6c1b-681192dbd613,justin,0,,0.0,0,7,perfect,nan,,C,Pi,C_Pi,1
152,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,0,dc58ea6a-6193-db51-f6ac-a9b45e146c30,julia,1,blue,0.0,0,0,"blue 3,1",blue,,C,L,C_L,2
153,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,0,dc58ea6a-6193-db51-f6ac-a9b45e146c30,justin,1,blue,0.0,0,0,"blue 3,1",blue,,C,L,C_L,2
154,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,2,49b3fe66-3b4c-0730-253d-f737c2185e77,julia,1,red,0.0,0,1,"red 3,2",red,,C,L,C_L,2
155,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,2,49b3fe66-3b4c-0730-253d-f737c2185e77,justin,1,red,0.0,0,1,"red 3,2",red,,C,L,C_L,2
156,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,4,c6b7e7cb-be0d-24ed-3306-1611ef96a214,julia,1,red,0.0,0,2,anothe red,red,,C,L,C_L,2
157,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,4,c6b7e7cb-be0d-24ed-3306-1611ef96a214,justin,1,anothe red,0.0,0,2,anothe red,anothe red,,C,L,C_L,2
158,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,6,c814ed3c-e166-c6ab-a8f6-14bd7b2aa677,julia,1,blue,0.0,0,3,blue like same as last,blue,,C,L,C_L,2
159,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,6,c814ed3c-e166-c6ab-a8f6-14bd7b2aa677,justin,1,blue,0.0,0,3,blue like same as last,blue,,C,L,C_L,2
160,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,8,9cc753ad-6264-190f-486c-0adf5bf26ec8,julia,1,blue,0.0,0,4,"blue 8, 1",blue,,C,L,C_L,2
161,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,8,9cc753ad-6264-190f-486c-0adf5bf26ec8,justin,1,blue,0.0,0,4,"blue 8, 1",blue,,C,L,C_L,2
162,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,10,1e94eb4b-c74f-73ca-d4c6-67bb211e55c3,julia,1,blue,0.0,0,5,another blue to the right of that one,blue,,C,L,C_L,2
163,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,10,1e94eb4b-c74f-73ca-d4c6-67bb211e55c3,justin,1,blue,0.0,0,5,another blue to the right of that one,blue,,C,L,C_L,2
164,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,12,de5fe0ee-8010-9500-5ae5-253066b48fc6,julia,1,red,0.0,0,6,"red 8,2",red,,C,L,C_L,2
165,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,12,de5fe0ee-8010-9500-5ae5-253066b48fc6,justin,1,red,0.0,0,6,"red 8,2",red,,C,L,C_L,2
166,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,14,b594b706-a7fb-881e-3a88-a4ab78916712,julia,1,red,0.0,0,7,another red on top of that one,red,,C,L,C_L,2
167,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,14,b594b706-a7fb-881e-3a88-a4ab78916712,justin,1,another red,0.0,0,7,another red on top of that one,another red,,C,L,C_L,2
168,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,0,5bd71dc6-ea75-e34d-a1d5-34025fba6dc2,julia,1,"red, house",0.0,1,0,"the shape is like a house: red 2,1",red house,,Pi,C,Pi_C,2
169,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,0,5bd71dc6-ea75-e34d-a1d5-34025fba6dc2,justin,1,"a house, red",0.0,1,0,"the shape is like a house: red 2,1",a house red,,Pi,C,Pi_C,2
170,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,2,f902d6c0-5bf5-7279-4704-768e6e927501,julia,1,red,0.0,0,1,"red 5,1",red,,Pi,C,Pi_C,2
171,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,2,f902d6c0-5bf5-7279-4704-768e6e927501,justin,1,red,0.0,0,1,"red 5,1",red,,Pi,C,Pi_C,2
172,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,4,b6e0eac2-c42b-f4c4-c46f-5825669ff1b9,julia,1,blue,0.0,0,2,now blues on top,blue,,Pi,C,Pi_C,2
173,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,4,b6e0eac2-c42b-f4c4-c46f-5825669ff1b9,justin,1,blues,0.0,0,2,now blues on top,blues,,Pi,C,Pi_C,2
174,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,6,1af4321a-ddd3-e779-4879-996dfe38f4eb,julia,0,,0.0,0,3,"perfect
",nan,,Pi,C,Pi_C,2
175,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,6,1af4321a-ddd3-e779-4879-996dfe38f4eb,justin,0,,0.0,0,3,"perfect
",nan,,Pi,C,Pi_C,2
176,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,8,1ee1723b-4a96-86a4-e752-41027acf6bcc,julia,1,"tall C, blue",0.0,1,4,"last shape is like a tall C, blue 9, 1",tall c blue,,Pi,C,Pi_C,2
177,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,8,1ee1723b-4a96-86a4-e752-41027acf6bcc,justin,1,"tall C, blue",0.0,1,4,"last shape is like a tall C, blue 9, 1",tall c blue,,Pi,C,Pi_C,2
178,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,0,eed15368-5811-6722-277d-fc7b722c353d,julia,1,"red, house",0.0,1,0,"house shape, red 2, 1",red house,,Pi,L,Pi_L,2
179,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,0,eed15368-5811-6722-277d-fc7b722c353d,justin,1,"house shape, red",0.0,1,0,"house shape, red 2, 1",house shape red,,Pi,L,Pi_L,2
180,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,2,edfda291-2fdb-5c0d-be4a-565e3e581dd5,julia,1,red,0.0,0,1,"red 5,1",red,,Pi,L,Pi_L,2
181,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,2,edfda291-2fdb-5c0d-be4a-565e3e581dd5,justin,1,red,0.0,0,1,"red 5,1",red,,Pi,L,Pi_L,2
182,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,4,3a8be161-7fd2-770a-568d-6f3ef4b445aa,julia,1,blue,0.0,0,2,now the blues,blue,,Pi,L,Pi_L,2
183,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,4,3a8be161-7fd2-770a-568d-6f3ef4b445aa,justin,1,blues,0.0,0,2,now the blues,blues,,Pi,L,Pi_L,2
184,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,6,f9adf8c5-6247-b40d-ae5c-eb3d1c275035,julia,1,"L, blue",0.0,1,3,"this one is a ig L, blue 8,1",l blue,,Pi,L,Pi_L,2
185,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,6,f9adf8c5-6247-b40d-ae5c-eb3d1c275035,justin,1,"ig L, blue",0.0,1,3,"this one is a ig L, blue 8,1",ig l blue,,Pi,L,Pi_L,2
186,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,8,7636efd9-8376-ffa8-76fe-579f6382f3b5,julia,1,blue,0.0,0,4,another blue to the right of that one,blue,,Pi,L,Pi_L,2
187,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,8,7636efd9-8376-ffa8-76fe-579f6382f3b5,justin,1,another blue,0.0,0,4,another blue to the right of that one,another blue,,Pi,L,Pi_L,2
188,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,10,ffb59512-fa04-a706-ef8d-ff9bfae3fcee,julia,1,red,0.0,0,5,"now red 8,2",red,,Pi,L,Pi_L,2
189,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,10,ffb59512-fa04-a706-ef8d-ff9bfae3fcee,justin,1,red,0.0,0,5,"now red 8,2",red,,Pi,L,Pi_L,2
190,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,0,387cdf02-9e3b-3f04-d418-864590de6fba,julia,1,"blue, big L",0.0,1,0,"Big L : blue 2,1",blue big l,,L,C,L_C,2
191,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,0,387cdf02-9e3b-3f04-d418-864590de6fba,justin,1,"Big L, blue",0.0,1,0,"Big L : blue 2,1",big l blue,,L,C,L_C,2
192,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,2,4fab2ad8-8091-a21d-6637-c09facf606fc,julia,1,blue,0.0,0,1,another blue next to that,blue,,L,C,L_C,2
193,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,2,4fab2ad8-8091-a21d-6637-c09facf606fc,justin,1,another blue,0.0,0,1,another blue next to that,another blue,,L,C,L_C,2
194,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,4,849648e8-5084-a40f-3b8f-5fc77c96eefa,julia,1,red,0.0,0,2,now the reds,red,,L,C,L_C,2
195,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,4,849648e8-5084-a40f-3b8f-5fc77c96eefa,justin,2,reds,0.0,0,2,now the reds,reds,,L,C,L_C,2
196,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,6,78c5a976-1786-72e8-006b-8fd6af157ed9,julia,1,"blue, tall C",0.0,1,3,"Tall C : blue 9, 1",blue tall c,,L,C,L_C,2
197,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,6,78c5a976-1786-72e8-006b-8fd6af157ed9,justin,1,"Tall C, blue",0.0,1,3,"Tall C : blue 9, 1",tall c blue,,L,C,L_C,2
198,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,7.0,0,f325f875-e417-2ba3-64ee-c62b51306e5c,julia,1,"blue, tall C",0.0,1,0,"Tall C: blue 3,1",blue tall c,,C,Pi,C_Pi,3
199,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,7.0,0,f325f875-e417-2ba3-64ee-c62b51306e5c,justin,1,"Tall C, blue",0.0,1,0,"Tall C: blue 3,1",tall c blue,,C,Pi,C_Pi,3
200,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,7.0,2,6e6d086c-f7b3-7a86-d21d-bc093a357442,julia,1,"red, house",0.0,1,1,"House : Red 8, 1",red house,,C,Pi,C_Pi,3
201,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,7.0,2,6e6d086c-f7b3-7a86-d21d-bc093a357442,justin,1,"House, Red",0.0,1,1,"House : Red 8, 1",house red,,C,Pi,C_Pi,3
202,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,7.0,4,c57842a9-934c-472a-0c72-fe13fbf28c1c,julia,1,red,0.0,0,2,"red 11,1",red,,C,Pi,C_Pi,3
203,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,7.0,4,c57842a9-934c-472a-0c72-fe13fbf28c1c,justin,1,red,0.0,0,2,"red 11,1",red,,C,Pi,C_Pi,3
204,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,8.0,0,437249fd-17ee-2fe6-6810-91fe0a5a0322,julia,1,"blue, big L",0.0,1,0,"Big L : blue 2,1",blue big l,,L,Pi,L_Pi,3
205,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,8.0,0,437249fd-17ee-2fe6-6810-91fe0a5a0322,justin,1,"Big L, blue",0.0,1,0,"Big L : blue 2,1",big l blue,,L,Pi,L_Pi,3
206,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,8.0,2,2db6de21-53a9-ec5d-b9b5-c70e3346f7c6,julia,1,"red, house",0.0,1,1,"House : Red 8, 1",red house,,L,Pi,L_Pi,3
207,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,8.0,2,2db6de21-53a9-ec5d-b9b5-c70e3346f7c6,justin,1,"House, Red",0.0,1,1,"House : Red 8, 1",house red,,L,Pi,L_Pi,3
208,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,9.0,0,b2daa1f6-cc16-014a-2e4a-6e781cf4a8ed,julia,1,"red, house",0.0,1,0,"House : Red 2,1",red house,,Pi,L,Pi_L,3
209,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,9.0,0,b2daa1f6-cc16-014a-2e4a-6e781cf4a8ed,justin,1,"House, Red",0.0,1,0,"House : Red 2,1",house red,,Pi,L,Pi_L,3
210,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,9.0,2,f3f05323-3bd5-f8a2-073c-36ba5d393bf9,julia,1,blue,0.0,0,1,"Big L : Blue 8,1",blue,,Pi,L,Pi_L,3
211,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,9.0,2,f3f05323-3bd5-f8a2-073c-36ba5d393bf9,justin,1,"Big L, Blue",0.0,1,1,"Big L : Blue 8,1",big l blue,,Pi,L,Pi_L,3
212,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,10.0,0,88da091b-61f6-c877-0212-585b0b2f8580,julia,1,blue,0.0,0,0,"Tall C : Blue 3, 1",blue,,C,L,C_L,3
213,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,10.0,0,88da091b-61f6-c877-0212-585b0b2f8580,justin,1,"Tall C, Blue",0.0,1,0,"Tall C : Blue 3, 1",tall c blue,,C,L,C_L,3
214,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,10.0,2,d24e3104-1dd2-6234-2131-24bd01275a63,julia,1,blue,0.0,0,1,"Big L : blue 8, 1",blue,,C,L,C_L,3
215,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,10.0,2,d24e3104-1dd2-6234-2131-24bd01275a63,justin,1,"Big L, Blue",0.0,1,1,"Big L : blue 8, 1",big l blue,,C,L,C_L,3
216,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,11.0,0,e998952c-ef58-951f-9b1a-e0199aca0c4a,julia,1,blue,0.0,0,0,"House : Red 2, 1",blue,,Pi,C,Pi_C,4
217,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,11.0,0,e998952c-ef58-951f-9b1a-e0199aca0c4a,justin,1,"House, Red",0.0,1,0,"House : Red 2, 1",house red,,Pi,C,Pi_C,4
218,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,11.0,2,7751b3fa-bdb6-2ff3-14e1-67063309a536,julia,1,"blue, tall C",0.0,1,1,"Tall C, blue 9, 1",blue tall c,,Pi,C,Pi_C,4
219,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,11.0,2,7751b3fa-bdb6-2ff3-14e1-67063309a536,justin,1,"Tall C, Blue",0.0,1,1,"Tall C, blue 9, 1",tall c blue,,Pi,C,Pi_C,4
220,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,0,0d742256-0b36-f3cd-0acf-eba4441030ae,julia,2,two blocks,0.0,0,0,okay two blocks placed horizontally side by side. one spot from left,two blocks,,L,Pi,L_Pi,1
221,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,0,0d742256-0b36-f3cd-0acf-eba4441030ae,justin,2,two blocks placed horizontally,0.0,0,0,okay two blocks placed horizontally side by side. one spot from left,two blocks placed horizontally,,L,Pi,L_Pi,1
222,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,2,4a30f7cd-00fd-ec23-598c-a3b429b10823,julia,2,"2 blocks, L",0.0,1,1,"now on top of that. at the very left square, 2 blocks vertically goin up from there. to make an L",2 blocks l,,L,Pi,L_Pi,1
223,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,2,4a30f7cd-00fd-ec23-598c-a3b429b10823,justin,2,"2 blocks vertically, L",0.0,1,1,"now on top of that. at the very left square, 2 blocks vertically goin up from there. to make an L",2 blocks vertically l,,L,Pi,L_Pi,1
224,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,4,104dff66-23f1-b67e-01d3-4690a795ac54,julia,1,one vertical,0.0,0,2,"nice. ok, now two spots to the right of that L you will place one vertical on the bottom row",one vertical,,L,Pi,L_Pi,1
225,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,4,104dff66-23f1-b67e-01d3-4690a795ac54,justin,1,one vertical,0.0,0,2,"nice. ok, now two spots to the right of that L you will place one vertical on the bottom row",one vertical,,L,Pi,L_Pi,1
226,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,6,38dfe76b-ae35-8290-6d80-ab08c963d148,julia,1,another vertical,0.0,0,3,now two spots to the right of that another vertical,another vertical,,L,Pi,L_Pi,1
227,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,6,38dfe76b-ae35-8290-6d80-ab08c963d148,justin,1,another vertical,0.0,0,3,now two spots to the right of that another vertical,another vertical,,L,Pi,L_Pi,1
228,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,8,8ec9ea98-6581-f934-9bcf-b1c4f87e3560,julia,2,"two horizontal blocks, upside down u, n",0.0,2,4,now two horizontal blocks connecting the two. above them. to make an upside down u. like an n,two horizontal blocks upside down u n,,L,Pi,L_Pi,1
229,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,8,8ec9ea98-6581-f934-9bcf-b1c4f87e3560,justin,2,"two horizontal blocks, upside down u, an n",0.0,2,4,now two horizontal blocks connecting the two. above them. to make an upside down u. like an n,two horizontal blocks upside down u an n,,L,Pi,L_Pi,1
230,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.0,0,315e8080-7425-f4e9-3891-aef5ebe0572c,julia,4,"L, two horizontal, two vert",0.0,1,0,"same as last one. on the left side, one spot from left you will make an L. two horizontal, two vert",l two horizontal two vert,,L,C,L_C,1
231,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.0,0,315e8080-7425-f4e9-3891-aef5ebe0572c,justin,4,"an L, two horizontal, two vert",0.0,1,0,"same as last one. on the left side, one spot from left you will make an L. two horizontal, two vert",an l two horizontal two vert,,L,C,L_C,1
232,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.0,2,9b3a0c89-1a32-e148-9bba-c83856e9b78d,julia,1,horizontal,0.0,0,1,"nice, now 3 spots from that to the right place one horizontal on bottom row",horizontal,,L,C,L_C,1
233,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.0,2,9b3a0c89-1a32-e148-9bba-c83856e9b78d,justin,1,one horizontal,0.0,0,1,"nice, now 3 spots from that to the right place one horizontal on bottom row",one horizontal,,L,C,L_C,1
234,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.0,4,51abf5e5-cb77-5e24-15eb-3a3de2014a45,julia,2,2 vertical,0.0,0,2,"now 2 vertical from that one, above it. from the left square",2 vertical,,L,C,L_C,1
235,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.0,4,51abf5e5-cb77-5e24-15eb-3a3de2014a45,justin,2,2 vertical,0.0,0,2,"now 2 vertical from that one, above it. from the left square",2 vertical,,L,C,L_C,1
236,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.0,6,e4bacd78-74ab-a9fc-8930-d17952ab793f,julia,1,"horizontal, C",0.0,1,3,now one horizontal from that. on top. to form a long looking C,horizontal c,,L,C,L_C,1
